property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,Study room,Servant room,Store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
flat,supertech araville,sector 79,0.9,5883.0,1529.8,Super Built up area 1530(142.14 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),2,2,3,5.0,,Relatively New,1530.0,1450.0,1400.0,1,0,0,0,0,0,53,764.9
flat,greenopolis,sector 89,1.3,6806.0,1910.1,Carpet area: 1910 (177.44 sq.m.),3,3,3+,1.0,South-West,Undefined,,,1910.0,0,1,0,0,0,0,35,636.6999999999999
flat,central park flower valley aqua front towers,sector 33,1.7,9502.0,1789.1,Super Built up area 1789(166.2 sq.m.),3,3,3,12.0,,Under Construction,1789.0,,,0,0,0,0,0,0,24,596.3666666666667
flat,sare homes,sector 92,1.25,6200.0,2016.1,Built Up area: 2040 (189.52 sq.m.),4,3,0,16.0,,Undefined,,2040.0,,0,0,0,0,0,0,49,504.025
flat,vatika sovereign next sector-82 a gurgaon,sector 82a,2.91,6700.0,4343.3,Super Built up area 4350(404.13 sq.m.)Carpet area: 3480 sq.ft. (323.3 sq.m.),4,4,3,6.0,East,Under Construction,4350.0,,3480.0,1,1,1,0,0,2,79,1085.825
flat,bhagwati sadan,sector 12,1.15,5750.0,2000.0,Super Built up area 2500(232.26 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3,4,2,2.0,,Undefined,2500.0,2000.0,1750.0,1,1,0,0,1,2,28,666.6666666666666
flat,smart world gems,sector 89,1.2,12526.0,958.0,Carpet area: 958 (89 sq.m.),3,3,3,3.0,East,Undefined,,,958.0,0,0,1,1,0,0,131,319.3333333333333
flat,micasa sec 68,sohna road road,1.5,12244.0,1225.1,Carpet area: 1225 (113.81 sq.m.),2,2,3,11.0,,Undefined,,,1225.0,0,0,0,0,0,0,44,612.55
flat,eldeco accolade,sohna road,1.3,7424.0,1751.1,Super Built up area 1751(162.67 sq.m.)Carpet area: 1290 sq.ft. (119.84 sq.m.),3,3,3+,10.0,East,Relatively New,1751.0,,1290.0,0,0,0,0,0,0,49,583.6999999999999
flat,hero homes,sector 104,1.75,10361.0,1689.0,Super Built up area 1689(156.91 sq.m.),3,3,3,2.0,,Undefined,1689.0,,,0,0,0,0,0,0,30,563.0
flat,shyam sadan,sector 3 phase 2,0.55,6470.0,850.1,Carpet area: 700 (65.03 sq.m.),2,2,1,4.0,West,Relatively New,,,700.0,1,0,0,0,0,2,69,425.05
flat,m3m heights,sector 65,2.5,13600.0,1838.2,Super Built up area 1828(169.83 sq.m.),3,3,3,19.0,,Undefined,1828.0,,,0,0,0,0,0,0,48,612.7333333333333
flat,supertech hilltown,sector 2,0.8,5556.0,1439.9,Built Up area: 1440 (133.78 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),3,2,3,8.0,,Undefined,,1440.0,1080.0,0,0,0,0,0,0,0,479.9666666666667
flat,raheja vedaanta,sector 108,0.7,4666.0,1500.2,Built Up area: 1468 (136.38 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),2,2,1,10.0,West,Moderately Old,,1468.0,1150.0,0,0,0,0,0,0,0,750.1
flat,bptp terra,sector 37d,1.95,14444.0,1350.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),4,3,3,7.0,,Undefined,2191.0,1650.0,1350.0,0,0,0,0,0,0,53,337.5
flat,green court,sector 90,0.45,7188.0,626.0,Carpet area: 626 (58.16 sq.m.),2,2,1,2.0,,Undefined,,,626.0,0,0,0,0,0,2,42,313.0
flat,m3m golf hills phase 1,sector 79,1.7,10828.0,1570.0,Built Up area: 1570 (145.86 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),3,2,3,10.0,,Undefined,,1570.0,1099.0,0,0,0,0,0,0,0,523.3333333333334
flat,pyramid urban homes 2,sector 86,0.5,9615.0,520.0,Carpet area: 520 (48.31 sq.m.),2,2,1,10.0,,Relatively New,,,520.0,0,0,0,0,0,0,15,260.0
flat,m3m heights,sector 65,2.8,15000.0,1866.7,Super Built up area 1828(169.83 sq.m.),3,3,3,20.0,North-East,Undefined,1828.0,,,0,0,0,0,0,0,91,622.2333333333333
flat,godrej nature plus,sector 33,1.45,15664.0,925.7,Built Up area: 118 Carpet area: 86 sq.m.,3,2,3+,20.0,,Under Construction,,118.0,86.0,1,0,0,0,0,0,144,308.56666666666666
flat,smart world orchard,sector 61,2.2,13496.0,1630.1,Carpet area: 1630 (151.43 sq.m.),3,3,2,3.0,,Undefined,,,1630.0,0,0,0,0,0,0,16,543.3666666666667
flat,ashiana anmol,sohna road,0.9,9463.0,951.1,Super Built up area 1275(118.45 sq.m.)Carpet area: 951 sq.ft. (88.35 sq.m.),2,2,2,13.0,South,Relatively New,1275.0,,951.0,0,0,0,0,0,1,120,475.55
flat,signature signum 95a,sector 95,0.4,7782.0,514.0,Carpet area: 514 (47.75 sq.m.),2,2,2,3.0,East,Undefined,,,514.0,0,0,0,0,0,0,44,257.0
flat,umang winter hills,sector 77,1.35,7780.0,1735.2,Super Built up area 1735(161.19 sq.m.)Carpet area: 1199 sq.ft. (111.39 sq.m.),3,3,3+,7.0,,Undefined,1735.0,,1199.0,0,0,1,0,0,2,96,578.4
flat,aardhya homesh,sector 67a,1.85,8043.0,2300.1,Carpet area: 2300 (213.68 sq.m.),4,4,0,4.0,East,Undefined,,,2300.0,0,0,0,0,0,0,0,575.025
flat,rof ananda,sector 95,0.25,6577.0,380.1,Super Built up area 380(35.3 sq.m.),1,1,1,4.0,,Undefined,380.0,,,0,0,0,0,0,0,0,380.1
flat,smart world gems,sector 89,0.88,7963.0,1105.1,Carpet area: 1105 (102.66 sq.m.),2,2,3,2.0,,New Property,,,1105.0,1,0,0,0,0,0,44,552.55
flat,assotech blith,sector 99,1.15,6593.0,1744.3,Super Built up area 1365(126.81 sq.m.),2,2,2,2.0,,Undefined,1365.0,,,0,0,0,0,1,2,72,872.15
flat,raheja vanya,sector 99a,0.85,6789.0,1252.0,Super Built up area 1252(116.31 sq.m.),2,2,2,3.0,West,New Property,1252.0,,,0,0,0,0,0,0,43,626.0
flat,vatika inxt floors,sector 82a,0.75,7500.0,1000.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2,2,2,1.0,,Undefined,,1000.0,650.0,0,0,0,0,0,0,0,500.0
flat,palam vihar society,sector 2,3.35,7444.0,4500.3,Carpet area: 4500 (418.06 sq.m.),4,4,3+,2.0,,Undefined,,,4500.0,1,0,0,0,0,0,66,1125.075
flat,godrej oasis,sector 88a,1.5,8108.0,1850.0,Super Built up area 1850(171.87 sq.m.),3,3,3+,11.0,North-East,Undefined,1850.0,,,0,0,0,0,0,0,39,616.6666666666666
flat,dlf new town heights,sector 91,1.65,6345.0,2600.5,Super Built up area 2364(219.62 sq.m.),4,4,3+,11.0,West,Moderately Old,2364.0,,,0,1,0,0,0,0,72,650.125
flat,dlf new town heights,sector 91,2.0,6967.0,2870.7,Super Built up area 2727(253.35 sq.m.),4,4,3+,16.0,East,Moderately Old,2727.0,,,1,1,0,1,0,0,65,717.675
flat,supertech hues,sector 68,0.9,7627.0,1180.0,Carpet area: 1180 (109.63 sq.m.),2,2,2,1.0,East,Undefined,,,1180.0,0,0,0,0,0,0,44,590.0
flat,krrish florence estate,sector 70,1.25,6703.0,1864.8,Super Built up area 1865(173.26 sq.m.),3,3,3,18.0,North-East,Under Construction,1865.0,,,0,0,0,0,0,0,51,621.6
flat,piedmont taksila heights,sector 37c,1.0,6506.0,1537.0,Carpet area: 1537 (142.79 sq.m.),3,3,3+,8.0,,Relatively New,,,1537.0,0,0,0,0,0,2,49,512.3333333333334
flat,experion heartsong,dwarka expressway,1.08,6150.0,1756.1,Built Up area: 1758 (163.32 sq.m.),3,3,0,,,Under Construction,,1758.0,,0,0,0,0,0,0,0,585.3666666666667
flat,ss the leaf,sector 85,2.15,8928.0,2408.2,Super Built up area 2408(223.71 sq.m.),3,5,3,2.0,,Undefined,2408.0,,,0,0,0,0,0,0,53,802.7333333333332
flat,m3m urbana,sector 67,1.0,12107.0,826.0,Built Up area: 826 (76.74 sq.m.),1,1,1,17.0,South,Relatively New,,826.0,,0,0,0,0,0,0,49,826.0
flat,aipl zen residences,sector 70a,1.65,13074.0,1262.0,Super Built up area 1262(117.24 sq.m.),2,2,3,23.0,North-West,New Property,1262.0,,,0,0,0,0,0,0,81,631.0
flat,dlf regal gardens,sector 90,1.79,8081.0,2215.1,Carpet area: 2215 (205.78 sq.m.),4,3,3+,10.0,North-East,Moderately Old,,,2215.0,0,0,0,0,0,0,63,553.775
flat,godrej air,sector 85,1.8,13136.0,1370.3,Carpet area: 127.3,3,3,3,30.0,,Under Construction,,,127.3,0,0,0,0,0,0,45,456.76666666666665
flat,suncity vatsal valley,gwal pahari,1.45,10139.0,1430.1,Built Up area: 1430 (132.85 sq.m.)Carpet area: 760 sq.ft. (70.61 sq.m.),3,3,3,4.0,,Under Construction,,1430.0,760.0,0,0,0,0,0,0,49,476.7
flat,project krishna colony,sector 7,0.36,5142.0,700.1,Built Up area: 700 (65.03 sq.m.),2,2,1,0.0,,Relatively New,,700.0,,0,0,0,0,0,0,0,350.05
flat,mvn athens,sohna road,0.25,4258.0,587.1,Built Up area: 587 (54.53 sq.m.),2,2,1,0.0,,Relatively New,,587.0,,0,0,0,0,0,0,38,293.55
flat,m3m antalya hills,sector 79,1.15,7496.0,1534.2,Super Built up area 1534(142.51 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1103 sq.ft. (102.47 sq.m.),3,3,3+,1.0,,Undefined,1534.0,1200.0,1103.0,1,0,0,0,0,0,51,511.40000000000003
flat,central park flower valley,sohna road road,1.65,17442.0,946.0,Carpet area: 946 (87.89 sq.m.),3,3,0,1.0,,Undefined,,,946.0,0,0,0,0,0,0,66,315.3333333333333
flat,m3m capital,sector 113,2.9,12619.0,2298.1,Carpet area: 2298 (213.49 sq.m.),4,4,3+,11.0,North,Undefined,,,2298.0,1,1,0,0,0,0,49,574.525
flat,ansal heights,sector 92,0.6,4546.0,1319.8,Super Built up area 1320(122.63 sq.m.),2,2,3,11.0,,Under Construction,1320.0,,,0,0,0,0,1,0,23,659.9
flat,malibu towne,sector 47,2.4,10000.0,2400.0,Carpet area: 2400 (222.97 sq.m.),3,3,0,0.0,West,Moderately Old,,,2400.0,0,0,0,0,0,2,22,800.0
flat,aipl zen residences,sector 70a,1.25,9904.0,1262.1,Carpet area: 1262 (117.24 sq.m.),2,2,3,19.0,,Undefined,,,1262.0,0,0,0,0,0,0,0,631.05
flat,m3m heights,sector 65,2.15,15003.0,1433.0,Built Up area: 1433 (133.13 sq.m.),2,2,3+,28.0,East,Undefined,,1433.0,,0,0,0,0,0,0,48,716.5
flat,hcbs sports ville,sohna road,0.29,3970.0,730.5,Built Up area: 743 (69.03 sq.m.)Carpet area: 519 sq.ft. (48.22 sq.m.),2,2,1,4.0,,Undefined,,743.0,519.0,0,0,0,0,0,0,0,365.25
flat,hcbs sports ville,sohna road,0.38,5067.0,750.0,Built Up area: 750 (69.68 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2,2,2,9.0,East,Undefined,,750.0,650.0,0,0,0,0,0,0,0,375.0
flat,housing apna enclave,sector 4,0.39,4105.0,950.1,Built Up area: 950 (88.26 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2,2,1,1.0,North-East,Undefined,,950.0,750.0,0,0,0,0,0,0,0,475.05
flat,assotech blith,sector 99,1.6,6667.0,2399.9,Built Up area: 2400 (222.97 sq.m.),3,4,0,15.0,,Undefined,,2400.0,,0,0,0,0,0,0,51,799.9666666666667
flat,pareena mi casa,sector 68,1.7,8504.0,1999.1,Super Built up area 1999(185.71 sq.m.),4,4,3,2.0,,Undefined,1999.0,,,0,0,0,0,0,0,47,499.775
flat,suncity heights,sector 54,3.25,14118.0,2302.0,Carpet area: 2302 (213.86 sq.m.),3,3,3+,0.0,East,Undefined,,,2302.0,0,0,0,1,0,2,120,767.3333333333334
flat,lotus homz,sector 111,0.6,8450.0,710.1,Carpet area: 710 (65.96 sq.m.),2,2,3,9.0,East,Undefined,,,710.0,0,0,0,0,0,0,52,355.05
flat,ramson kshitij sec-95 gurugram,sector 95,0.27,2700.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),2,2,0,1.0,West,Undefined,1000.0,,550.0,0,0,0,0,0,0,0,500.0
flat,maruti vihar colony,sector 28,0.95,8886.0,1069.1,Carpet area: 1069 (99.31 sq.m.),2,1,1,1.0,,Undefined,,,1069.0,0,0,0,0,0,0,59,534.55
flat,m3m heights,sector 65,2.65,18491.0,1433.1,Super Built up area 1433(133.13 sq.m.),2,2,3,4.0,North-East,New Property,1433.0,,,1,0,0,0,0,0,38,716.55
flat,supertech basera,sector 79,0.36,7643.0,471.0,Built Up area: 546 (50.73 sq.m.)Carpet area: 471 sq.ft. (43.76 sq.m.),2,2,1,4.0,,New Property,,546.0,471.0,0,0,0,0,0,0,60,235.5
flat,signature global the millennia,sector 37d,0.55,9167.0,600.0,Super Built up area 600(55.74 sq.m.),2,2,3,3.0,,Undefined,600.0,,,0,0,0,0,0,0,53,300.0
flat,m3m soulitude,sector 89,1.32,16923.0,780.0,Carpet area: 780 (72.46 sq.m.),3,3,3,1.0,,Undefined,,,780.0,0,0,0,0,0,0,45,260.0
flat,raheja vanya,sector 99a,0.59,3975.0,1484.3,Super Built up area 1252.13(116.33 sq.m.),2,2,3,1.0,East,Undefined,1252.13,,,0,0,0,0,1,0,96,742.15
flat,"ganpati apartment  2, laxman vihar phase 1",sector 4,0.45,4705.0,956.4,Carpet area: 850 (78.97 sq.m.),2,2,1,0.0,East,Relatively New,,,850.0,0,0,0,0,0,0,46,478.2
flat,ramprastha the atrium,sector 37d,0.9,6225.0,1445.8,Super Built up area 1285(119.38 sq.m.)Built Up area: 1185 sq.ft. (110.09 sq.m.)Carpet area: 975 sq.ft. (90.58 sq.m.),3,3,2,13.0,South-East,Relatively New,1285.0,1185.0,975.0,0,0,0,0,0,1,37,481.93333333333334
flat,m3m golfestate,sector 79,1.4,10000.0,1400.0,Carpet area: 1400 (130.06 sq.m.),2,2,2,4.0,East,Undefined,,,1400.0,1,1,1,0,0,1,83,700.0
flat,eldeco accolade,sohna road,0.95,6542.0,1452.2,Super Built up area 1452(134.9 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2,2,3+,6.0,East,Undefined,1452.0,,849.0,1,0,0,0,0,2,56,726.1
flat,m3m heights,sector 65,3.0,18000.0,1666.7,Super Built up area 1828(169.83 sq.m.),3,3,3,20.0,South-East,Under Construction,1828.0,,,0,0,0,0,0,0,60,555.5666666666667
flat,m3m heights,sector 65,3.67,17990.0,2040.0,Super Built up area 2040(189.52 sq.m.),3,3,2,27.0,,Undefined,2040.0,,,0,1,0,0,0,0,43,680.0
flat,vatika sovereign next,sector 82a,3.85,7500.0,5133.3,Carpet area: 5140 (477.52 sq.m.),5,6,3+,6.0,,Undefined,,,5140.0,0,1,0,1,0,0,148,1026.66
flat,m3m heights,sector 65,3.29,17997.0,1828.1,Super Built up area 1828(169.83 sq.m.),3,3,3,33.0,East,New Property,1828.0,,,0,0,0,0,0,0,49,609.3666666666667
flat,m3m heights,sector 65,2.33,18477.0,1261.0,Super Built up area 1261(117.15 sq.m.),2,2,3,35.0,North-East,Under Construction,1261.0,,,0,0,0,0,0,2,49,630.5
flat,m3m heights,sector 65,2.79,14168.0,1969.2,Super Built up area 1828(169.83 sq.m.),3,3,3,26.0,East,New Property,1828.0,,,0,0,0,0,0,0,15,656.4
flat,south city 1 floors,sector 41,3.4,11724.0,2900.0,Built Up area: 2900 (269.42 sq.m.),4,4,3,0.0,,Undefined,,2900.0,,0,0,0,0,0,0,0,725.0
flat,allure homes,sector 12,0.72,7272.0,990.1,Carpet area: 990 (91.97 sq.m.),2,2,1,2.0,,Relatively New,,,990.0,0,0,0,0,1,2,16,495.05
flat,zara aavaas,sector 104,0.4,7036.0,568.5,Super Built up area 568.46(52.81 sq.m.),2,2,1,4.0,North,Relatively New,568.46,,,0,0,0,0,0,0,52,284.25
flat,sidhartha ncr one phase,sector 95,0.56,4105.0,1364.2,Super Built up area 1364(126.72 sq.m.),2,2,2,10.0,,Relatively New,1364.0,,,0,0,0,0,0,2,60,682.1
flat,chd avenue,sector 71,1.1,6790.0,1620.0,Super Built up area 1620(150.5 sq.m.),3,3,3,11.0,,Relatively New,1620.0,,,0,0,0,0,1,0,72,540.0
flat,ramprastha the edge towers,sector 37d,0.71,5420.0,1310.0,Super Built up area 1310(121.7 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,3,10.0,South-East,Undefined,1310.0,1100.0,1000.0,0,0,0,0,1,0,38,655.0
flat,supertech araville,sector 79,0.78,6024.0,1294.8,Super Built up area 1295(120.31 sq.m.),2,2,3+,0.0,,Undefined,1295.0,,,0,0,0,0,1,0,74,647.4
flat,imperia aashiyara,sector 37c,0.4,5882.0,680.0,Carpet area: 680 (63.17 sq.m.),2,2,3,3.0,,Under Construction,,,680.0,0,0,0,0,0,0,126,340.0
flat,la vida by tata housing,sector 113,1.85,11716.0,1579.0,Super Built up area 1579(146.69 sq.m.),3,2,2,7.0,East,Undefined,1579.0,,,0,0,0,0,0,0,13,526.3333333333334
flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12182.0,903.0,Super Built up area 903(83.89 sq.m.),2,2,1,8.0,,Undefined,903.0,,,0,0,0,0,0,0,105,451.5
flat,smart world orchard,sector 61,1.41,12250.0,1151.0,Built Up area: 1150 (106.84 sq.m.),2,2,2,2.0,,Undefined,,1150.0,,1,0,0,0,0,0,76,575.5
flat,supertech araville,sector 79,1.45,7455.0,1945.0,Carpet area: 1945 (180.7 sq.m.),3,3,3,3.0,North,Relatively New,,,1945.0,0,0,0,0,0,0,0,648.3333333333334
flat,smart world orchard,sector 61,2.2,13500.0,1629.6,Carpet area: 1600 (148.64 sq.m.),3,3,2,1.0,North-East,Undefined,,,1600.0,0,0,0,0,0,0,49,543.1999999999999
flat,unitech the residences,sector 33,1.1,9909.0,1110.1,Super Built up area 1110(103.12 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,3,9.0,East,Moderately Old,1110.0,1100.0,1000.0,0,0,0,0,0,2,44,555.05
flat,emaar imperial gardens,sector 102,2.05,9876.0,2075.7,Carpet area: 2025 (188.13 sq.m.),3,4,3+,14.0,South,Relatively New,,,2025.0,0,1,0,0,0,0,116,691.9
flat,sare homes,sector 92,0.6,5000.0,1200.0,Carpet area: 1200 (111.48 sq.m.),3,2,3,4.0,,Moderately Old,,,1200.0,0,0,0,0,0,2,49,400.0
flat,greenopolis,sector 89,0.8,4820.0,1659.8,Super Built up area 1660(154.22 sq.m.),2,3,3,8.0,,Under Construction,1660.0,,,1,0,0,0,1,0,60,829.9
flat,pivotal devaan,sector 84,0.41,7033.0,583.0,Super Built up area 583(54.16 sq.m.)Built Up area: 565 sq.ft. (52.49 sq.m.)Carpet area: 483 sq.ft. (44.87 sq.m.),2,2,2,10.0,East,Undefined,583.0,565.0,483.0,0,0,0,0,0,2,23,291.5
flat,today callidora,sector 73,0.9,5548.0,1622.2,Built Up area: 1622 (150.69 sq.m.),3,3,3,3.0,East,Under Construction,,1622.0,,0,1,0,0,0,0,63,540.7333333333333
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5888.0,917.1,Carpet area: 900 (83.61 sq.m.),2,2,1,3.0,East,Relatively New,,,900.0,0,0,0,0,0,0,70,458.55
flat,signature global park 4,sector 36,0.82,7585.0,1081.1,Super Built up area 1081(100.43 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),3,2,2,2.0,,Undefined,1081.0,,650.0,0,0,0,0,0,0,8,360.3666666666666
flat,chd avenue,sector 71,1.0,6734.0,1485.0,Super Built up area 1485(137.96 sq.m.),3,3,3+,3.0,North,Relatively New,1485.0,,,0,0,0,0,0,2,7,495.0
flat,park royal apartment,sector 56,1.85,9024.0,2050.1,Carpet area: 2050 (190.45 sq.m.),3,4,3,7.0,,Undefined,,,2050.0,0,1,0,0,0,0,72,683.3666666666667
flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,1775.0,Carpet area: 1775 (164.9 sq.m.),3,3,2,2.0,West,Relatively New,,,1775.0,0,0,0,0,0,2,113,591.6666666666666
flat,signature global the millennia,sector 37d,0.55,9167.0,600.0,Super Built up area 850(78.97 sq.m.)Built Up area: 610 sq.ft. (56.67 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2,2,3,3.0,,Undefined,850.0,610.0,600.0,0,0,0,0,0,0,71,300.0
flat,m3m heights,sector 65,2.29,15980.0,1433.0,Carpet area: 1433 (133.13 sq.m.),2,2,3,8.0,,Under Construction,,,1433.0,1,0,0,0,0,0,15,716.5
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,915.0,Super Built up area 915(85.01 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2,2,2,12.0,,New Property,915.0,,600.0,0,0,0,0,0,0,57,457.5
flat,tulip monsella,sector 53,8.25,28000.0,2946.4,Super Built up area 2940(273.13 sq.m.),3,4,3,8.0,,Undefined,2940.0,,,0,1,0,0,0,1,35,982.1333333333333
flat,shyamkunj ashok vihar pahse 2,sector 3 phase 2,0.3,4444.0,675.1,Carpet area: 675 (62.71 sq.m.),2,2,1,1.0,East,Relatively New,,,675.0,0,0,0,0,0,0,21,337.55
flat,godrej nature plus,sector 33,1.65,14335.0,1151.0,Carpet area: 1151 (106.93 sq.m.),2,2,3,1.0,East,Under Construction,,,1151.0,0,0,0,0,0,0,38,575.5
flat,m3m heights,sector 65,1.99,15792.0,1260.1,Super Built up area 1260(117.06 sq.m.),2,2,2,26.0,,Undefined,1260.0,,,0,0,0,0,0,0,48,630.05
flat,m3m the marina,sector 68,1.0,12500.0,800.0,Carpet area: 800 (74.32 sq.m.),2,2,3,21.0,,Relatively New,,,800.0,0,0,0,0,0,0,31,400.0
flat,emaar digihomes,sector 62,4.25,26562.0,1600.0,Carpet area: 1600 (148.64 sq.m.),3,3,3,8.0,,Under Construction,,,1600.0,1,0,0,0,0,0,16,533.3333333333334
flat,umang monsoon breeze,sector 78,1.25,5000.0,2500.0,Super Built up area 2350(218.32 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),4,4,3,2.0,East,Relatively New,2350.0,2300.0,2000.0,0,1,0,1,1,0,57,625.0
flat,mapsko paradise,sector 83,0.95,6300.0,1507.9,Carpet area: 1340 (124.49 sq.m.),3,3,3,1.0,,Moderately Old,,,1340.0,0,0,0,0,0,0,0,502.6333333333334
flat,cancon enclave,sector 4,1.05,7777.0,1350.1,Carpet area: 1350 (125.42 sq.m.),3,2,2,2.0,,Undefined,,,1350.0,0,0,0,0,0,2,0,450.0333333333333
flat,tata primanti,sector 72,4.1,14100.0,2907.8,Super Built up area 2905(269.88 sq.m.),4,5,3+,39.0,,Undefined,2905.0,,,0,1,0,0,1,0,103,726.95
flat,mrg world ultimus,sector 90,0.5,6983.0,716.0,Carpet area: 716 (66.52 sq.m.),2,2,2,1.0,North-East,Undefined,,,716.0,0,0,0,0,0,0,21,358.0
flat,sonata group housing gh 24,manesar,1.65,5892.0,2800.4,Carpet area: 2800 (260.13 sq.m.),4,3,3,8.0,,Undefined,,,2800.0,0,1,0,0,0,0,20,700.1
flat,bptp pedestal,sector 70a,1.6,10158.0,1575.1,Carpet area: 1575 (146.32 sq.m.),3,3,3,2.0,North-East,Undefined,,,1575.0,0,1,0,0,1,0,77,525.0333333333333
flat,smart world orchard,sector 61,2.1,13750.0,1527.3,Super Built up area 1549(143.91 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,2,3,3.0,South,Undefined,1549.0,,1500.0,0,0,0,0,0,0,146,509.09999999999997
flat,hsiidc sidco aravali,manesar,0.9,3648.0,2467.1,Super Built up area 2467(229.19 sq.m.),4,4,3,7.0,,Moderately Old,2467.0,,,0,0,0,0,0,0,0,616.775
flat,godrej aria,sector 79,1.1,7772.0,1415.3,Super Built up area 1351(125.51 sq.m.),2,2,3+,4.0,North-East,Undefined,1351.0,,,0,0,0,0,0,2,49,707.65
flat,assotech blith,sector 99,0.92,6739.0,1365.2,Super Built up area 1365(126.81 sq.m.),2,2,3+,22.0,,Under Construction,1365.0,,,0,0,0,0,0,0,56,682.6
flat,sare crescent parc,sector 92,0.7,5556.0,1259.9,Built Up area: 140 (117.06 sq.m.),3,3,2,14.0,,Under Construction,,140.0,,0,0,0,0,0,0,38,419.9666666666667
flat,unitech vistas,sector 70,0.99,6325.0,1565.2,Super Built up area 1565(145.39 sq.m.),3,4,2,11.0,,Under Construction,1565.0,,,0,0,0,0,0,0,0,521.7333333333333
flat,supertech araville,sector 79,0.71,6061.0,1171.4,Super Built up area 1295(120.31 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2,2,3+,17.0,North,Undefined,1295.0,,1250.0,0,0,0,0,1,0,53,585.7
flat,ansal housing highland park,sector 103,0.88,6429.0,1368.8,Super Built up area 1361(126.44 sq.m.),2,2,3,3.0,,Undefined,1361.0,,,0,0,0,0,0,0,52,684.4
flat,tulip white,sector 69,0.91,6862.0,1326.1,Carpet area: 1326 (123.19 sq.m.),3,2,2,12.0,,Moderately Old,,,1326.0,0,0,0,0,0,0,43,442.0333333333333
flat,mapsko casa bella,sector 82,1.25,6377.0,1960.2,Super Built up area 1960(182.09 sq.m.),3,4,3+,8.0,,Under Construction,1960.0,,,0,0,0,0,0,0,54,653.4
flat,unitech uniworld gardens,sector 47,1.05,10531.0,997.1,Carpet area: 997 (92.62 sq.m.),2,2,2,3.0,North-East,Relatively New,,,997.0,0,0,0,0,0,2,34,498.55
flat,ild grand,sector 37c,0.66,5038.0,1310.0,Built Up area: 1310 (121.7 sq.m.),2,2,3+,14.0,,Undefined,,1310.0,,0,0,0,0,0,0,60,655.0
flat,m3m capital,sector 113,1.83,13969.0,1310.0,Built Up area: 1310 (121.7 sq.m.),2,2,0,7.0,,Undefined,,1310.0,,0,0,0,0,0,0,68,655.0
flat,unitech vistas,sector 70,0.53,4800.0,1104.2,Super Built up area 1095(101.73 sq.m.),2,2,2,9.0,,Undefined,1095.0,,,0,0,0,0,1,0,24,552.1
flat,ramprastha the edge towers,sector 37d,0.8,5797.0,1380.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,2.0,North-East,Relatively New,1380.0,1300.0,1200.0,0,0,0,0,0,0,78,690.0
flat,smart world gems,sector 89,1.71,12000.0,1425.0,Built Up area: 1423 (132.2 sq.m.),3,2,0,3.0,,Undefined,,1423.0,,0,0,0,0,0,0,45,475.0
flat,sapphire eighty three,sector 83,0.65,9286.0,700.0,Built Up area: 700 (65.03 sq.m.),1,1,0,6.0,,Undefined,,700.0,,0,0,0,0,0,0,0,700.0
flat,pareena coban residences,sector 99a,1.3,6510.0,1996.9,Built Up area: 1997 (185.53 sq.m.),3,3,0,16.0,,Undefined,,1997.0,,0,0,0,0,0,0,0,665.6333333333333
