property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,Servant room,Store room,furnishing_type,luxury_cat,floorNum_cat,price
0.0,102.0,3,2,1.0,2.0,2010.25,1,1,1,1.0,2.0,1.25
0.0,96.0,3,3,2.0,2.0,1278.9810000000002,0,0,2,1.0,1.0,1.25
0.0,102.0,3,3,2.0,2.0,1930.5,1,1,2,1.0,0.0,1.05
0.0,96.0,3,3,3.0,2.0,1208.2595,0,0,0,1.0,0.0,1.25
0.0,96.0,3,3,3.0,2.0,1208.2595,0,0,0,1.0,0.0,1.1
0.0,102.0,3,3,3.0,2.0,1438.8850000000002,1,0,2,1.0,0.0,1.3
0.0,103.0,4,4,4.0,2.0,3058.7,1,0,0,2.0,2.0,2.28
0.0,104.0,2,2,2.0,2.0,1190.0,1,1,0,2.0,2.0,1.2
0.0,104.0,2,2,3.0,2.0,1300.0,0,1,0,2.0,0.0,1.22
0.0,104.0,2,2,3.0,2.0,1173.0,0,0,0,2.0,0.0,1.1
0.0,104.0,2,2,3.0,2.0,1263.0,0,0,0,1.0,0.0,1.15
0.0,96.0,3,3,3.0,2.0,1220.7580000000005,0,0,2,1.0,0.0,1.2
0.0,102.0,3,3,3.0,2.0,1438.8850000000002,1,1,2,1.0,1.0,1.4
0.0,102.0,3,3,2.0,2.0,1930.5,0,1,2,1.0,2.0,1.1
0.0,102.0,3,3,2.0,2.0,1914.0,0,1,2,1.0,1.0,1.0
0.0,103.0,3,4,3.0,2.0,1732.65,1,0,0,2.0,0.0,1.52
0.0,102.0,3,4,3.0,2.0,1604.9485,1,1,2,1.0,2.0,1.8
0.0,102.0,3,3,4.0,2.0,2035.0,1,1,2,1.0,2.0,1.6
0.0,96.0,3,4,3.0,2.0,1480.3485,1,0,2,1.0,0.0,1.55
0.0,96.0,3,3,2.0,2.0,1281.2580000000005,0,0,0,1.0,2.0,1.3
0.0,99.0,3,4,4.0,2.0,2300.0,1,1,2,1.0,2.0,2.25
0.0,62.0,5,5,4.0,2.0,4526.5,1,0,0,0.0,0.0,4.79
0.0,110.0,3,3,3.0,2.0,1650.0,0,0,2,0.0,0.0,1.25
0.0,111.0,3,3,4.0,2.0,1700.0,0,0,0,2.0,2.0,1.4
0.0,106.0,3,3,4.0,2.0,1859.4,1,0,0,2.0,2.0,1.38
0.0,106.0,3,3,4.0,2.0,1611.9,0,0,0,2.0,2.0,1.3
0.0,96.0,2,2,2.0,2.0,1300.0,0,0,0,0.0,2.0,1.0
0.0,106.0,2,2,3.0,2.0,1305.0,0,0,0,2.0,2.0,1.0
0.0,106.0,2,2,2.0,2.0,1176.3,0,0,0,2.0,2.0,0.95
0.0,81.0,2,3,3.0,2.0,1470.0,1,0,2,2.0,0.0,1.85
0.0,94.0,4,3,3.0,2.0,2145.0,1,0,0,1.0,2.0,1.65
0.0,17.0,3,3,3.0,2.0,2137.3,0,0,0,1.0,0.0,1.32
0.0,17.0,2,2,3.0,2.0,1687.4,0,0,0,1.0,2.0,1.02
0.0,19.0,4,5,3.0,2.0,3360.5000000000005,0,0,0,1.0,0.0,1.88
0.0,12.0,3,4,3.0,2.0,2363.9,1,0,0,1.0,0.0,2.15
0.0,23.0,3,4,2.0,0.0,2420.0,1,0,0,2.0,0.0,2.58
0.0,23.0,3,3,2.0,2.0,1870.0,0,0,0,1.0,0.0,2.25
0.0,19.0,3,4,4.0,2.0,2365.0,1,0,0,2.0,2.0,1.75
0.0,18.0,2,3,3.0,2.0,1411.3000000000002,0,0,0,2.0,0.0,0.93
0.0,24.0,3,5,4.0,2.0,4139.3,1,0,2,0.0,2.0,4.75
0.0,96.0,3,4,4.0,2.0,1767.5,1,0,0,1.0,2.0,1.72
0.0,90.0,4,4,4.0,2.0,4000.0,1,0,2,1.0,1.0,6.75
0.0,77.0,2,2,2.0,2.0,1200.0,0,0,1,1.0,2.0,2.45
0.0,104.0,4,5,4.0,2.0,3093.2000000000003,0,0,0,1.0,2.0,2.2
0.0,90.0,4,4,4.0,2.0,3000.0,1,0,2,1.0,0.0,5.25
0.0,90.0,4,4,4.0,2.0,4000.0,1,1,2,1.0,1.0,5.0
0.0,90.0,4,4,4.0,0.0,4500.0,1,0,2,1.0,1.0,5.0
0.0,25.0,3,4,4.0,2.0,2217.0,1,0,2,0.0,2.0,2.7
0.0,61.0,4,4,4.0,0.0,2199.3500000000004,1,0,2,1.0,0.0,2.65
0.0,34.0,2,2,2.0,2.0,1200.0,0,0,1,1.0,2.0,1.65
0.0,34.0,3,3,3.0,2.0,1600.0,0,0,2,1.0,2.0,2.55
0.0,34.0,3,3,3.0,2.0,1600.0,0,0,1,0.0,2.0,2.55
0.0,34.0,3,4,4.0,2.0,2600.0,1,0,1,1.0,2.0,4.3
0.0,85.0,4,4,2.0,2.0,1830.0,1,1,0,1.0,0.0,1.7
0.0,34.0,2,2,2.0,2.0,1200.0,0,0,1,1.0,2.0,2.4
0.0,50.0,2,3,4.0,2.0,1300.0,0,0,0,1.0,2.0,0.87
0.0,50.0,3,3,3.0,2.0,1350.0,0,0,0,0.0,2.0,1.25
0.0,50.0,3,5,4.0,2.0,1400.0,1,0,0,0.0,2.0,0.99
0.0,12.0,3,3,3.0,2.0,1815.0,1,0,2,0.0,2.0,1.39
0.0,64.0,3,3,4.0,0.0,2400.0,1,0,0,1.0,2.0,2.7
0.0,51.0,4,4,3.0,2.0,2100.0,0,0,2,1.0,2.0,1.75
0.0,51.0,4,3,4.0,2.0,2100.0,0,0,2,1.0,0.0,1.55
0.0,51.0,4,3,4.0,2.0,2000.0,0,0,2,1.0,2.0,1.6
0.0,19.0,3,3,4.0,2.0,1466.0,0,0,0,0.0,2.0,1.4
0.0,88.0,3,3,3.0,2.0,1925.0,0,0,0,1.0,2.0,1.8
0.0,17.0,4,5,4.0,2.0,3044.8,1,0,0,0.0,0.0,1.65
0.0,44.0,3,5,4.0,2.0,2367.0,1,0,2,1.0,0.0,3.55
0.0,57.0,4,4,4.0,2.0,2070.0,1,0,2,1.0,0.0,6.0
0.0,61.0,3,4,3.0,0.0,1580.4,0,0,2,2.0,2.0,1.8
0.0,88.0,3,4,3.0,2.0,2585.0,1,1,2,1.0,2.0,2.5
0.0,53.0,4,3,3.0,2.0,2115.0,1,0,1,0.0,0.0,1.5
0.0,102.0,3,2,2.0,0.0,1500.0,0,0,0,2.0,1.0,1.04
0.0,83.0,2,2,1.0,2.0,531.9,0,0,2,0.0,2.0,0.53
0.0,87.0,3,5,3.0,2.0,1594.95,1,0,0,1.0,2.0,1.64
0.0,80.0,4,4,4.0,2.0,2172.5,1,0,2,1.0,2.0,2.9
0.0,80.0,3,3,3.0,2.0,1815.0,1,0,2,1.0,1.0,2.36
0.0,68.0,3,4,4.0,0.0,1785.0,1,0,1,1.0,2.0,4.85
0.0,102.0,3,3,2.0,2.0,2178.0,1,0,0,1.0,1.0,1.25
0.0,110.0,3,3,2.0,2.0,1755.0,0,0,2,0.0,2.0,0.92
0.0,99.0,3,3,3.0,2.0,1898.1,1,0,2,0.0,0.0,2.7
0.0,110.0,2,3,2.0,2.0,1216.8,0,0,2,0.0,2.0,0.7
0.0,104.0,2,2,2.0,2.0,1566.9,0,0,2,0.0,0.0,1.25
0.0,104.0,4,4,4.0,2.0,3093.2000000000003,1,0,0,0.0,2.0,2.3
0.0,104.0,3,4,3.0,2.0,2648.8,1,0,0,0.0,2.0,2.0
0.0,102.0,3,3,2.0,2.0,1908.5,0,0,0,0.0,0.0,1.08
0.0,80.0,3,3,3.0,2.0,1534.5000000000002,1,0,1,1.0,2.0,1.73
0.0,80.0,2,2,2.0,2.0,844.95,0,0,0,2.0,2.0,1.3
0.0,80.0,4,4,4.0,2.0,2172.5,1,0,2,1.0,1.0,2.85
0.0,80.0,3,3,4.0,2.0,1815.0,1,0,0,1.0,2.0,2.25
0.0,80.0,3,3,3.0,2.0,1815.0,1,0,2,1.0,1.0,2.35
0.0,80.0,4,4,3.0,2.0,1800.0,0,0,2,2.0,1.0,2.8
0.0,80.0,3,3,3.0,2.0,1500.0,1,0,2,2.0,1.0,2.35
0.0,80.0,4,4,3.0,2.0,1750.0,1,0,2,1.0,2.0,2.75
0.0,80.0,3,3,3.0,2.0,1537.5,1,0,2,1.0,1.0,2.36
0.0,81.0,4,4,4.0,2.0,2210.0,1,0,2,1.0,1.0,3.4
0.0,22.0,2,2,2.0,2.0,1188.1,0,0,2,0.0,0.0,0.8
0.0,4.0,4,4,4.0,2.0,6600.000000000001,1,0,0,2.0,2.0,7.0
0.0,64.0,3,4,4.0,0.0,1870.0,1,0,2,1.0,2.0,1.8
0.0,64.0,3,4,4.0,0.0,2470.0,1,0,2,1.0,2.0,2.65
0.0,102.0,3,3,3.0,2.0,1629.25,0,1,0,2.0,2.0,1.05
0.0,64.0,3,3,4.0,0.0,1790.0,0,0,2,1.0,0.0,1.88
0.0,103.0,2,2,3.0,2.0,1383.7,0,0,2,0.0,2.0,1.15
0.0,102.0,4,4,3.0,2.0,2214.5,1,0,0,0.0,2.0,1.33
0.0,64.0,3,4,2.0,2.0,2700.0,1,0,2,1.0,0.0,2.6
0.0,64.0,3,3,4.0,0.0,2600.0,1,0,2,1.0,2.0,2.97
0.0,85.0,4,4,2.0,2.0,2211.0,0,0,2,1.0,2.0,1.8
0.0,85.0,4,4,2.0,2.0,2211.0,0,0,2,1.0,0.0,1.78
0.0,85.0,3,3,2.0,2.0,1735.8000000000002,0,0,2,1.0,2.0,1.52
0.0,85.0,3,3,2.0,2.0,1735.8000000000002,0,0,2,1.0,2.0,1.55
0.0,105.0,3,3,1.0,2.0,1900.0,0,0,2,1.0,0.0,1.55
0.0,102.0,1,1,1.0,2.0,421.2,0,0,1,2.0,2.0,0.4
0.0,88.0,3,3,3.0,2.0,2365.0,1,0,0,1.0,0.0,2.4
0.0,100.0,3,3,3.0,2.0,2000.0,1,0,2,1.0,0.0,1.37
0.0,62.0,3,4,3.0,0.0,1750.75,1,0,2,1.0,0.0,2.65
0.0,14.0,3,4,4.0,2.0,1634.4,1,0,2,2.0,2.0,1.16
0.0,14.0,3,4,4.0,2.0,1620.0,1,0,2,2.0,2.0,1.05
0.0,14.0,4,5,4.0,2.0,2430.0,1,1,0,1.0,1.0,1.35
0.0,14.0,4,5,4.0,2.0,2422.8,1,1,0,2.0,1.0,1.35
0.0,81.0,3,3,3.0,2.0,1920.0,0,0,2,2.0,0.0,2.85
0.0,103.0,2,2,1.0,2.0,641.3000000000001,0,0,0,0.0,2.0,0.35
0.0,17.0,2,2,4.0,2.0,1502.6,0,0,0,2.0,2.0,0.88
0.0,12.0,3,4,4.0,2.0,2363.45,0,0,2,0.0,2.0,2.4
0.0,75.0,4,5,3.0,2.0,2624.95,1,0,2,0.0,0.0,3.6
0.0,4.0,4,4,4.0,2.0,5885.000000000001,1,0,2,0.0,0.0,7.5
0.0,25.0,2,2,2.0,2.0,1108.6045,0,0,0,2.0,2.0,1.45
0.0,64.0,3,3,4.0,0.0,1950.0,0,0,2,1.0,2.0,2.35
0.0,100.0,2,2,2.0,2.0,1578.5000000000002,0,0,2,1.0,0.0,0.94
0.0,100.0,2,2,2.0,2.0,1430.0000000000002,0,0,2,1.0,0.0,0.81
0.0,64.0,3,4,4.0,0.0,2450.0,1,0,2,1.0,2.0,3.1
0.0,100.0,3,3,4.0,2.0,2376.0,1,0,2,1.0,0.0,1.39
0.0,100.0,2,2,4.0,2.0,1578.5000000000002,0,0,2,1.0,2.0,0.94
0.0,100.0,2,2,2.0,2.0,1427.8000000000002,0,0,2,1.0,1.0,0.78
0.0,100.0,2,2,2.0,2.0,1573.0000000000002,0,0,0,1.0,2.0,0.85
0.0,104.0,2,2,2.0,2.0,1075.0,0,0,0,0.0,2.0,0.69
0.0,96.0,3,4,4.0,2.0,2468.4,1,0,0,1.0,2.0,2.03
0.0,104.0,3,4,3.0,2.0,1390.0,1,0,2,0.0,2.0,0.8
0.0,110.0,2,2,3.0,2.0,1050.0,0,0,0,2.0,2.0,0.65
0.0,103.0,3,3,2.0,2.0,1475.0,0,0,0,0.0,0.0,1.01
0.0,110.0,4,5,2.0,2.0,2293.75,1,0,0,2.0,2.0,1.27
0.0,102.0,2,2,2.0,0.0,1369.5,0,0,2,1.0,2.0,0.84
0.0,104.0,3,4,3.0,0.0,1450.0,1,0,2,1.0,2.0,1.77
0.0,85.0,4,4,2.0,2.0,2211.0,0,0,0,1.0,1.0,1.68
0.0,85.0,4,4,1.0,2.0,2167.0,0,0,0,1.0,0.0,1.66
0.0,85.0,3,3,2.0,2.0,1735.8000000000002,0,0,0,1.0,1.0,1.4
0.0,99.0,3,4,4.0,2.0,2310.0,1,0,1,1.0,0.0,2.29
0.0,110.0,3,3,4.0,2.0,1929.0,1,0,0,1.0,2.0,1.21
0.0,112.0,3,3,2.0,2.0,1298.0,0,0,0,0.0,1.0,0.5
0.0,94.0,2,2,2.0,2.0,1102.6,0,0,0,1.0,2.0,0.71
0.0,80.0,4,4,4.0,2.0,2172.5,1,0,0,2.0,1.0,3.0
0.0,110.0,3,3,4.0,2.0,1595.25,0,0,0,1.0,0.0,1.2
0.0,90.0,3,3,3.0,0.0,3630.000000000001,1,0,0,2.0,1.0,3.25
0.0,118.0,2,2,4.0,0.0,1100.0,0,0,2,1.0,2.0,0.9
0.0,118.0,3,3,4.0,2.0,1600.0,0,0,0,1.0,2.0,1.07
0.0,104.0,2,2,3.0,2.0,1804.0,0,0,2,1.0,0.0,1.2
0.0,104.0,4,5,4.0,2.0,3093.2000000000003,1,0,0,1.0,1.0,2.15
0.0,85.0,4,4,1.0,2.0,2167.0,0,0,0,2.0,0.0,1.72
0.0,85.0,3,3,1.0,2.0,1691.8000000000002,0,0,0,2.0,0.0,1.36
0.0,85.0,4,4,1.0,2.0,2167.0,0,0,0,2.0,0.0,1.75
0.0,85.0,4,4,1.0,2.0,2167.0,0,0,0,2.0,0.0,1.75
0.0,85.0,3,3,1.0,2.0,1691.8000000000002,0,0,0,2.0,0.0,1.38
0.0,85.0,3,3,1.0,2.0,1724.8000000000002,0,0,2,2.0,0.0,1.29
0.0,85.0,3,3,1.0,2.0,1560.0,0,0,0,2.0,0.0,1.37
0.0,85.0,3,3,1.0,2.0,1724.8000000000002,0,0,2,2.0,0.0,1.32
0.0,85.0,3,3,1.0,2.0,1691.8000000000002,0,0,2,2.0,0.0,1.3
0.0,105.0,3,3,3.0,0.0,2123.0,1,0,2,1.0,0.0,1.3
0.0,105.0,3,3,1.0,2.0,1550.0,0,0,0,1.0,0.0,1.5
0.0,85.0,4,4,2.0,2.0,2211.0,0,0,0,1.0,1.0,1.68
0.0,85.0,3,3,2.0,2.0,1735.8000000000002,0,0,0,1.0,0.0,1.4
0.0,105.0,3,3,1.0,2.0,2090.0,0,0,0,0.0,0.0,1.5
0.0,17.0,3,2,2.0,2.0,580.5,0,0,0,0.0,2.0,0.5
0.0,17.0,2,2,1.0,2.0,598.0,0,0,0,0.0,2.0,0.36
0.0,90.0,4,5,4.0,0.0,3582.6000000000004,1,1,0,1.0,2.0,3.1
0.0,114.0,2,2,1.0,2.0,494.2567602,0,0,2,2.0,2.0,0.31
0.0,112.0,3,3,3.0,2.0,1193.4,0,0,0,1.0,1.0,0.71
0.0,102.0,3,3,1.0,0.0,1637.6,0,0,2,2.0,2.0,1.15
0.0,102.0,3,2,2.0,0.0,1600.0,0,0,2,1.0,1.0,1.05
0.0,76.0,3,3,3.0,2.0,1620.0,0,0,2,0.0,0.0,2.1
0.0,17.0,2,2,2.0,2.0,440.1,0,0,0,0.0,1.0,0.28
0.0,17.0,2,2,2.0,2.0,440.1,0,0,0,0.0,0.0,0.28
0.0,17.0,2,2,2.0,2.0,440.1,0,0,0,0.0,0.0,0.28
0.0,17.0,2,2,2.0,2.0,440.1,0,0,0,0.0,0.0,0.28
0.0,13.0,1,1,1.0,2.0,324.0,0,0,0,0.0,2.0,0.23
0.0,17.0,2,2,2.0,2.0,492.3,0,0,0,0.0,2.0,0.35
0.0,17.0,3,2,2.0,2.0,580.5,0,0,0,0.0,2.0,0.51
0.0,17.0,2,2,2.0,2.0,492.3,0,0,0,0.0,2.0,0.35
0.0,17.0,2,2,2.0,2.0,440.1,0,0,0,0.0,0.0,0.28
0.0,17.0,2,2,2.0,2.0,492.3,0,0,0,0.0,2.0,0.36
0.0,80.0,3,3,3.0,2.0,1485.0,1,0,2,1.0,1.0,2.0
0.0,81.0,4,4,3.0,2.0,3040.4,1,0,0,0.0,2.0,2.7
0.0,80.0,3,4,3.0,0.0,3347.3,1,0,0,1.0,0.0,4.94
0.0,85.0,4,4,2.0,2.0,2211.0,0,0,2,1.0,0.0,1.75
0.0,110.0,4,5,2.0,2.0,2832.5000000000005,1,0,0,1.0,2.0,1.25
0.0,110.0,3,4,3.0,2.0,1553.7,1,0,0,1.0,2.0,0.92
0.0,110.0,4,5,2.0,2.0,2182.5,1,0,0,1.0,2.0,1.3
0.0,85.0,2,2,1.0,2.0,433.8,0,0,2,1.0,2.0,0.62
0.0,85.0,4,5,4.0,2.0,2640.0,1,0,2,1.0,2.0,1.92
0.0,70.0,4,4,3.0,2.0,2265.0,0,0,2,0.0,2.0,2.0
0.0,87.0,4,5,4.0,2.0,2640.0,1,0,2,0.0,1.0,2.0
0.0,5.0,3,4,3.0,2.0,2200.5,1,0,0,0.0,2.0,0.75
0.0,104.0,3,4,3.0,2.0,2648.8,1,0,2,0.0,1.0,1.85
0.0,111.0,2,2,4.0,2.0,1312.2,0,0,2,0.0,2.0,0.89
0.0,104.0,3,4,2.0,2.0,1616.0,1,0,2,0.0,2.0,1.25
0.0,12.0,3,3,3.0,2.0,1690.0,0,0,2,0.0,0.0,2.15
0.0,82.0,3,3,4.0,2.0,2085.65,1,0,2,1.0,0.0,3.05
0.0,82.0,3,3,3.0,2.0,1900.0,0,0,2,1.0,1.0,2.65
0.0,99.0,2,2,3.0,2.0,700.0,0,0,0,1.0,2.0,0.49
0.0,88.0,3,3,3.0,2.0,1600.0,0,0,0,1.0,0.0,1.82
0.0,99.0,2,2,3.0,2.0,700.0,0,0,0,1.0,2.0,0.5
0.0,94.0,3,3,3.0,2.0,1632.1,0,0,2,0.0,0.0,0.92
0.0,87.0,3,4,3.0,2.0,1642.65,1,0,1,1.0,1.0,1.65
0.0,88.0,2,2,2.0,2.0,1595.0000000000002,0,0,0,0.0,0.0,1.1
0.0,88.0,3,3,3.0,2.0,1600.0,1,0,0,0.0,2.0,1.55
0.0,88.0,3,3,2.0,2.0,1300.0,0,0,0,0.0,1.0,1.25
0.0,88.0,4,4,3.0,2.0,1600.0,0,0,0,0.0,1.0,1.6
0.0,87.0,2,2,3.0,2.0,1485.0000000000002,0,0,0,0.0,2.0,1.15
0.0,87.0,3,3,3.0,2.0,1594.95,1,0,0,0.0,0.0,1.6
0.0,99.0,4,5,4.0,2.0,4620.0,1,0,2,1.0,0.0,4.0
0.0,99.0,3,4,4.0,2.0,2926.0000000000005,1,0,2,1.0,0.0,2.22
0.0,99.0,4,5,2.0,2.0,3503.5000000000005,1,0,2,1.0,2.0,3.0
0.0,100.0,2,2,2.0,2.0,1578.5000000000002,0,0,2,2.0,0.0,1.0
0.0,77.0,5,7,3.0,2.0,6065.400000000001,1,0,2,1.0,0.0,10.75
0.0,77.0,4,6,3.0,2.0,4045.6,1,1,2,1.0,0.0,9.14
0.0,77.0,4,6,3.0,2.0,4706.900000000001,1,0,0,1.0,0.0,8.35
0.0,5.0,3,3,4.0,0.0,1757.5,1,0,0,2.0,1.0,0.73
0.0,5.0,3,4,3.0,0.0,2285.0,1,0,0,2.0,2.0,0.95
0.0,5.0,2,2,3.0,0.0,1034.0,0,0,0,2.0,2.0,0.48
0.0,5.0,3,3,4.0,0.0,1900.0,1,0,0,2.0,2.0,0.86
0.0,5.0,3,3,4.0,0.0,1900.0,1,0,0,2.0,1.0,0.81
0.0,82.0,3,3,3.0,2.0,2251.7000000000003,0,0,2,0.0,1.0,2.9
0.0,89.0,1,1,2.0,2.0,425.0,0,0,2,0.0,1.0,0.37
0.0,89.0,2,2,1.0,0.0,639.0,0,0,0,2.0,2.0,0.59
0.0,89.0,2,2,1.0,2.0,561.3,0,0,0,2.0,2.0,0.6
0.0,89.0,1,1,2.0,2.0,450.0,0,0,0,2.0,1.0,0.37
0.0,17.0,2,2,4.0,2.0,1502.6,0,0,0,0.0,2.0,0.9
0.0,87.0,3,5,3.0,2.0,1594.95,1,0,0,1.0,2.0,1.66
0.0,110.0,4,4,4.0,0.0,2999.7000000000003,1,0,0,0.0,0.0,2.0
0.0,87.0,3,5,3.0,0.0,1594.95,1,0,0,1.0,2.0,1.67
0.0,87.0,2,2,2.0,2.0,1170.0,0,0,0,1.0,2.0,1.1
0.0,87.0,3,5,3.0,2.0,1594.95,1,0,0,1.0,2.0,1.6
0.0,87.0,2,2,3.0,2.0,1485.0000000000002,0,0,0,1.0,2.0,1.07
0.0,85.0,4,4,2.0,2.0,2211.0,0,0,0,1.0,2.0,1.76
0.0,85.0,3,3,2.0,2.0,1735.8000000000002,0,0,0,2.0,2.0,1.55
0.0,4.0,4,5,4.0,2.0,6380.000000000001,1,0,0,1.0,0.0,5.5
0.0,116.0,2,2,1.0,2.0,435.6,0,0,0,0.0,2.0,0.27
0.0,116.0,2,2,1.0,2.0,495.0,0,0,0,2.0,2.0,0.26
0.0,12.0,2,2,2.0,2.0,1336.5,0,0,0,2.0,1.0,1.25
0.0,12.0,3,4,4.0,2.0,2363.9,1,0,0,2.0,0.0,2.1
0.0,16.0,2,2,4.0,2.0,940.0,0,0,0,0.0,1.0,0.95
0.0,16.0,2,2,4.0,2.0,940.0,0,0,0,1.0,1.0,0.92
0.0,16.0,3,4,4.0,2.0,1186.0,1,0,0,1.0,2.0,1.25
0.0,16.0,2,2,4.0,2.0,1120.0,0,0,0,1.0,1.0,0.87
0.0,16.0,3,4,4.0,2.0,1186.0,1,0,0,1.0,2.0,1.2
0.0,51.0,2,2,3.0,2.0,1310.0,0,0,0,1.0,0.0,0.8
0.0,51.0,3,3,4.0,2.0,1675.0,0,0,0,1.0,2.0,0.98
0.0,25.0,2,2,2.0,2.0,1199.0,0,0,0,0.0,2.0,1.32
0.0,70.0,3,3,3.0,2.0,1800.0,0,0,2,2.0,2.0,1.35
0.0,23.0,4,5,4.0,2.0,3245.0000000000005,1,0,0,2.0,2.0,3.45
0.0,99.0,3,4,4.0,2.0,2926.0000000000005,1,0,2,1.0,2.0,2.4
0.0,99.0,4,4,4.0,2.0,3159.2000000000003,1,0,1,1.0,0.0,3.45
0.0,99.0,3,3,4.0,2.0,2345.2000000000003,1,0,1,1.0,0.0,2.25
0.0,50.0,3,3,3.0,2.0,1584.25,0,0,0,0.0,1.0,1.25
0.0,50.0,3,3,4.0,2.0,1850.5,1,0,0,0.0,1.0,1.43
0.0,50.0,3,3,3.0,2.0,1939.3,0,0,0,0.0,1.0,1.27
0.0,50.0,3,3,4.0,2.0,1859.5,1,0,0,0.0,1.0,1.43
0.0,50.0,3,3,3.0,2.0,1584.25,0,0,0,0.0,1.0,1.25
0.0,50.0,3,3,4.0,2.0,1814.5,1,0,0,0.0,1.0,1.44
0.0,50.0,3,3,3.0,2.0,1604.15,0,0,0,0.0,1.0,1.27
0.0,50.0,3,4,3.0,2.0,1911.25,1,0,0,0.0,2.0,1.1
0.0,50.0,4,5,3.0,2.0,2375.0,1,0,0,0.0,2.0,1.4
0.0,50.0,3,4,3.0,2.0,1677.75,1,0,0,0.0,2.0,0.99
0.0,50.0,2,3,3.0,2.0,1457.4,0,0,0,0.0,2.0,0.86
0.0,50.0,3,4,3.0,2.0,1677.75,1,0,0,0.0,2.0,0.98
0.0,50.0,2,3,3.0,2.0,1457.4,0,0,0,0.0,2.0,0.85
0.0,51.0,4,3,3.0,2.0,2197.8,0,0,2,0.0,0.0,1.79
0.0,51.0,3,3,3.0,2.0,1698.0500000000002,0,0,0,0.0,0.0,1.5
0.0,51.0,4,3,3.0,2.0,2042.05,1,0,0,0.0,0.0,1.77
0.0,51.0,3,3,3.0,2.0,1702.5500000000002,0,0,0,0.0,0.0,1.5
0.0,51.0,3,3,3.0,2.0,1718.6,0,0,0,0.0,0.0,1.49
0.0,51.0,4,3,3.0,2.0,2042.05,1,0,0,0.0,0.0,1.8
0.0,104.0,2,2,2.0,2.0,1838.1,0,0,0,0.0,0.0,1.06
0.0,104.0,2,2,3.0,2.0,1949.2,0,0,0,0.0,0.0,1.14
0.0,103.0,2,2,1.0,2.0,537.1,0,1,1,2.0,2.0,0.36
0.0,103.0,2,2,1.0,2.0,434.7,0,1,2,2.0,1.0,0.34
0.0,103.0,2,2,1.0,2.0,538.45,0,1,0,2.0,2.0,0.34
0.0,103.0,2,2,1.0,2.0,537.1,0,1,0,1.0,0.0,0.35
0.0,104.0,2,2,3.0,2.0,1804.0,0,0,0,0.0,0.0,1.05
0.0,62.0,3,3,2.0,0.0,1980.0,0,0,2,1.0,1.0,1.72
0.0,87.0,3,5,3.0,2.0,1594.95,1,0,0,1.0,2.0,1.55
0.0,87.0,3,5,3.0,2.0,1594.95,1,0,2,1.0,2.0,1.5
0.0,70.0,4,4,3.0,2.0,2000.0,1,0,2,0.0,2.0,2.05
0.0,70.0,3,2,3.0,2.0,2250.0,0,0,2,1.0,2.0,2.11
0.0,88.0,2,2,3.0,2.0,1400.0,0,0,0,1.0,2.0,1.18
0.0,88.0,2,2,3.0,2.0,1400.0,0,0,0,1.0,2.0,1.15
0.0,88.0,3,3,4.0,2.0,1900.0,1,0,0,1.0,2.0,1.66
0.0,88.0,3,3,4.0,2.0,1900.0,1,0,0,1.0,2.0,1.68
0.0,18.0,3,4,2.0,2.0,1969.05,1,0,0,0.0,0.0,3.95
0.0,77.0,2,2,3.0,2.0,1500.0,0,0,2,0.0,0.0,2.1
0.0,88.0,3,3,4.0,2.0,1950.0,1,0,0,1.0,2.0,1.64
0.0,88.0,3,3,4.0,2.0,1900.0,1,0,0,1.0,2.0,1.69
0.0,80.0,3,3,3.0,0.0,3069.15,1,0,2,2.0,0.0,6.15
0.0,80.0,3,3,3.0,0.0,3069.15,1,0,2,1.0,0.0,6.1
0.0,101.0,3,3,4.0,2.0,1681.5500000000002,0,0,1,1.0,2.0,1.59
0.0,94.0,3,4,4.0,2.0,2200.0,1,0,2,1.0,2.0,1.08
0.0,94.0,3,4,4.0,2.0,2227.5,1,0,2,1.0,2.0,1.09
0.0,88.0,2,2,2.0,2.0,1023.0,0,0,2,0.0,2.0,0.85
0.0,18.0,3,5,2.0,2.0,1969.0725,1,0,0,1.0,0.0,3.95
0.0,18.0,3,3,2.0,2.0,1480.0,0,0,0,1.0,0.0,2.5
0.0,70.0,4,4,4.0,2.0,2500.0,0,0,2,1.0,2.0,2.05
0.0,70.0,4,4,4.0,2.0,2900.0,0,0,2,1.0,1.0,2.45
0.0,70.0,3,3,4.0,2.0,1900.0,1,0,2,1.0,2.0,1.5
0.0,66.0,3,3,4.0,2.0,1800.0,0,0,2,1.0,2.0,1.45
0.0,104.0,2,2,3.0,2.0,1300.0,0,0,2,1.0,2.0,1.2
0.0,80.0,3,3,3.0,2.0,1600.0,1,0,2,0.0,2.0,2.4
0.0,99.0,3,3,2.0,2.0,1700.0,1,0,1,1.0,0.0,2.5
0.0,102.0,3,3,3.0,2.0,1400.0,1,0,2,1.0,2.0,1.55
0.0,102.0,3,3,3.0,2.0,1500.0,1,0,2,1.0,2.0,1.76
0.0,102.0,3,3,3.0,2.0,1600.0,1,0,2,1.0,2.0,1.76
0.0,98.0,3,4,2.0,0.0,1854.0,0,1,0,1.0,0.0,1.4
0.0,98.0,3,3,3.0,0.0,1580.0,1,0,0,1.0,2.0,1.1
0.0,99.0,3,3,2.0,2.0,1800.0,1,0,2,1.0,2.0,2.45
