property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,Study room,Servant room,Store room,pooja room,others,furnishing_type,luxury_score
flat,shapoorji pallonji joyville gurugram,sector 102,2.15,12706.0,3,3,3,10.0,Relatively New,1690.0,0,0,0,0,0,2,49
flat,ireo victory valley,sector 67,3.05,12650.0,3,3,3+,21.0,Relatively New,2085.65,0,1,0,0,0,2,157
flat,m3m merlin,sector 67,2.65,12945.0,3,3,3,0.0,Relatively New,1900.0,0,0,0,0,1,2,174
flat,signature global synera,sector 81,0.49,6666.0,2,2,3,5.0,Relatively New,700.0,0,0,0,0,0,0,117
flat,aipl zen residences,sector 70a,1.82,10996.0,3,3,3,12.0,Relatively New,1600.0,0,0,0,0,0,0,108
flat,signature global synera,sector 81,0.5,6802.0,2,2,3,6.0,Relatively New,700.0,0,0,0,0,0,0,117
flat,umang winter hills,sector 77,0.92,5049.0,3,3,3,17.0,Relatively New,1632.1000000000001,0,0,0,0,1,2,49
flat,shree vardhman victoria,sector 70,1.65,8461.0,3,4,3,1.0,Relatively New,1642.65,0,1,0,0,0,1,167
flat,capital residences 360,sector 70a,1.1,7586.0,2,2,2,10.0,Relatively New,1595.0000000000002,1,0,0,0,0,0,42
flat,capital residences 360,sector 70a,1.55,7844.0,3,3,3,8.0,Relatively New,1600.0,1,1,0,1,1,0,42
flat,bptp astaire gardens,sector 70a,1.25,8771.0,3,3,2,1.0,Relatively New,1300.0,0,0,0,0,1,0,49
flat,bptp astaire gardens,sector 70a,1.6,8658.0,4,4,3,1.0,Relatively New,1600.0,1,0,0,0,1,0,42
flat,shree vardhman victoria,sector 70,1.15,8518.0,2,2,3,8.0,Relatively New,1485.0000000000002,1,0,0,0,1,0,49
flat,shree vardhman victoria,sector 70,1.6,8205.0,3,3,3,10.0,Relatively New,1594.95,1,1,0,1,1,0,43
flat,bestech park view grand spa,sector 81,4.0,9523.0,4,5,3+,15.0,Relatively New,4620.0,0,1,0,0,0,2,127
flat,bestech park view grand spa,sector 81,2.22,8345.0,3,4,3+,15.0,Relatively New,2926.0000000000005,0,1,0,0,0,2,174
flat,bestech park view grand spa,sector 81,3.0,9419.0,4,5,2,6.0,Relatively New,3503.5000000000005,0,1,0,0,0,2,110
flat,vatika the seven lamps,sector 82,1.0,5923.0,2,2,2,11.0,Relatively New,1578.5000000000002,1,0,0,0,0,2,90
flat,pioneer araya,sector 62,10.75,19500.0,5,7,3,10.0,Relatively New,6065.400000000001,0,1,0,0,0,2,153
flat,pioneer araya,sector 62,9.14,19488.0,4,6,3,16.0,Relatively New,4045.6000000000004,1,1,1,0,0,2,146
flat,pioneer araya,sector 62,8.35,19513.0,4,6,3,16.0,Relatively New,4706.900000000001,0,1,0,1,0,0,153
flat,hsiidc sidco shivalik apartments,manesar,0.73,3560.0,3,3,3+,2.0,Moderately Old,1757.5,0,1,0,0,0,0,80
flat,imt view society,manesar,0.95,3653.0,3,4,3,6.0,Moderately Old,2285.0,0,1,0,0,0,0,81
flat,hsiidc sidco shivalik apartments,manesar,0.48,3840.0,2,2,3,7.0,Moderately Old,1034.0,0,0,0,0,0,0,88
flat,hsiidc sidco aravali,manesar,0.86,3323.0,3,3,3+,3.0,Moderately Old,1900.0,0,1,0,0,0,0,81
flat,hsiidc sidco aravali,manesar,0.81,3129.0,3,3,3+,2.0,Moderately Old,1900.0,0,1,0,0,0,0,74
flat,m3m merlin,sector 67,2.9,14167.0,3,3,3,0.0,Relatively New,2251.7000000000003,0,0,0,0,1,2,49
flat,signature andour heights,sector 71,0.37,7400.0,1,1,2,2.0,Relatively New,425.0,0,0,0,0,0,2,37
flat,signature andour heights,sector 71,0.59,8428.0,2,2,1,6.0,Moderately Old,639.0,0,0,0,0,0,0,67
flat,signature andour heights,sector 71,0.6,10000.0,2,2,1,5.0,Relatively New,561.3,0,0,0,1,0,0,59
flat,signature andour heights,sector 71,0.37,8222.0,1,1,2,2.0,Relatively New,450.0,0,0,0,0,0,0,65
flat,m3m woodshire,sector 107,0.9,6588.0,2,2,3+,4.0,Relatively New,1502.6000000000001,0,0,0,0,0,0,21
flat,shree vardhman victoria,sector 70,1.66,14254.0,3,5,3,8.0,Relatively New,1594.95,0,1,0,0,0,0,108
flat,dlf new town heights,sector 90,2.0,7334.0,4,4,3+,20.0,Moderately Old,2999.7000000000003,0,1,0,0,1,0,49
flat,shree vardhman victoria,sector 70,1.67,14384.0,3,5,3,5.0,Moderately Old,1594.95,0,1,0,0,0,0,108
flat,shree vardhman victoria,sector 70,1.1,8461.0,2,2,2,8.0,Relatively New,1170.0,0,0,0,0,0,0,101
flat,shree vardhman victoria,sector 70,1.6,8205.0,3,5,3,6.0,Relatively New,1594.95,0,1,0,0,0,0,108
flat,shree vardhman victoria,sector 70,1.07,7925.0,2,2,3,8.0,Relatively New,1485.0000000000002,1,0,0,0,0,0,108
flat,tulip violet,sector 69,1.76,8756.0,4,4,2,6.0,Relatively New,2211.0,0,0,0,0,0,0,108
flat,tulip violet,sector 69,1.55,9822.0,3,3,2,5.0,Relatively New,1735.8000000000002,0,0,0,1,0,0,99
flat,krrish provence estate,gwal pahari,5.5,9482.0,4,5,3+,11.0,Relatively New,6380.000000000001,1,1,0,1,0,0,151
flat,conscient habitat,sector 99a,0.27,5599.0,2,2,1,8.0,Relatively New,435.6,0,0,0,0,1,0,49
flat,prime habitat,sector 99a,0.26,4745.0,2,2,1,6.0,Relatively New,495.0,0,0,0,0,1,0,79
flat,shapoorji pallonji joyville gurugram,sector 102,1.25,9876.0,2,2,2,0.0,Relatively New,1336.5,0,0,0,0,0,0,79
flat,conscient heritage max,sector 102,2.1,9772.0,3,4,3+,10.0,Relatively New,2363.9,1,1,0,0,0,0,53
flat,paras dews,sector 106,0.95,6859.0,2,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,0,49
flat,paras dews,sector 106,0.92,6642.0,2,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,0,174
flat,paras dews,sector 106,1.25,7102.0,3,4,3+,5.0,Relatively New,1186.0,0,1,0,0,0,0,165
flat,paras dews,sector 106,0.87,9255.0,2,2,3+,1.0,Relatively New,1120.0,0,0,0,0,0,0,174
flat,paras dews,sector 106,1.2,6818.0,3,4,3+,9.0,Relatively New,1186.0,0,1,0,0,0,0,174
flat,ramprastha the edge towers,sector 37d,0.8,8888.0,2,2,3,10.0,Relatively New,1310.0,0,0,0,0,1,0,166
flat,ramprastha the edge towers,sector 37d,0.98,5536.0,3,3,3+,5.0,Relatively New,1675.0,0,0,0,1,0,0,174
flat,la vida by tata housing,sector 113,1.32,10344.0,2,2,2,3.0,Relatively New,1199.0,0,0,0,0,0,0,49
flat,shri banke bihari society,sector 56,1.35,6750.0,3,3,3,5.0,Relatively New,1800.0,0,0,0,0,1,2,82
flat,puri diplomatic greens,sector 111,3.45,11694.0,4,5,3+,9.0,Relatively New,3245.0000000000005,0,1,0,0,0,0,68
flat,bestech park view grand spa,sector 81,2.4,9022.0,3,4,3+,8.0,Relatively New,2926.0000000000005,1,1,0,0,0,2,167
flat,dlf the ultima,sector 81,3.45,12012.0,4,4,3+,10.0,Relatively New,3159.2000000000003,0,1,0,0,0,1,165
flat,dlf the ultima,sector 81,2.25,10553.0,3,3,3+,15.0,Relatively New,2345.2000000000003,0,1,0,0,0,1,165
flat,corona optus,sector 37c,1.25,7175.0,3,3,3,2.0,Relatively New,1584.25,1,0,0,0,0,0,49
flat,corona optus,sector 37c,1.43,7185.0,3,3,3+,2.0,Relatively New,1850.5,0,1,0,0,1,0,49
flat,corona optus,sector 37c,1.27,7231.0,3,3,3,2.0,Relatively New,1939.3000000000002,0,0,0,0,1,0,49
flat,corona optus,sector 37c,1.43,7185.0,3,3,3+,2.0,Relatively New,1859.5,1,1,0,0,1,0,49
flat,corona optus,sector 37c,1.25,8928.0,3,3,3,2.0,Relatively New,1584.25,1,0,0,0,0,0,49
flat,corona optus,sector 37c,1.44,7236.0,3,3,3+,2.0,Relatively New,1814.5,1,1,0,0,1,0,49
flat,corona optus,sector 37c,1.27,7203.0,3,3,3,2.0,Relatively New,1604.15,1,0,0,0,1,0,49
flat,imperia the esfera,sector 37c,1.1,5405.0,3,4,3,9.0,Relatively New,1911.25,1,1,0,0,0,0,49
flat,imperia the esfera,sector 37c,1.4,5384.0,4,5,3,9.0,Relatively New,2375.0,1,1,0,1,1,0,49
flat,imperia the esfera,sector 37c,0.99,5454.0,3,4,3,9.0,Relatively New,1677.75,0,1,0,0,0,0,49
flat,imperia the esfera,sector 37c,0.86,5449.0,2,3,3,9.0,Relatively New,1457.4,1,0,0,0,1,0,49
flat,imperia the esfera,sector 37c,0.98,5399.0,3,4,3,9.0,Relatively New,1677.75,0,1,0,0,1,0,49
flat,imperia the esfera,sector 37c,0.85,5386.0,2,3,3,9.0,Relatively New,1457.4,1,0,0,0,0,0,49
flat,bptp terra,sector 37d,1.79,8983.0,4,3,3,15.0,Relatively New,2197.8,0,0,0,0,1,2,37
flat,bptp terra,sector 37d,1.5,8255.0,3,3,3,12.0,Relatively New,1698.0500000000002,0,0,0,0,1,0,49
flat,bptp terra,sector 37d,1.77,8078.0,4,3,3,15.0,Relatively New,2042.0500000000002,1,1,0,1,1,0,49
flat,bptp terra,sector 37d,1.5,8282.0,3,3,3,17.0,Relatively New,1702.5500000000002,0,0,0,0,1,0,49
flat,bptp terra,sector 37d,1.49,8105.0,3,3,3,20.0,Relatively New,1718.6000000000001,0,0,0,0,1,0,49
flat,bptp terra,sector 37d,1.8,8215.0,4,3,3,18.0,Relatively New,2042.0500000000002,1,1,0,1,0,0,49
flat,ss the leaf,sector 85,1.06,6343.0,2,2,2,12.0,Relatively New,1838.1000000000001,0,0,0,0,0,0,44
flat,ss the leaf,sector 85,1.14,6433.0,2,2,3,16.0,Relatively New,1949.2,0,0,0,0,0,0,44
flat,pivotal devaan,sector 84,0.36,7588.0,2,2,1,9.0,Relatively New,537.1,0,0,1,0,0,1,80
flat,pivotal devaan,sector 84,0.34,7039.0,2,2,1,1.0,Relatively New,434.7,0,0,1,0,0,2,84
flat,pivotal devaan,sector 84,0.34,5831.0,2,2,1,3.0,Relatively New,538.45,0,0,1,0,0,0,75
flat,pivotal devaan,sector 84,0.35,7276.0,2,2,1,10.0,Relatively New,537.1,0,0,1,0,0,0,103
flat,ss the leaf,sector 85,1.05,6402.0,2,2,3,11.0,Relatively New,1804.0000000000002,0,0,0,0,0,0,44
flat,vatika city,sector 49,1.72,7818.0,3,3,2,2.0,Moderately Old,1980.0,0,0,0,0,0,2,144
flat,shree vardhman victoria,sector 70,1.55,7948.0,3,5,3,8.0,Relatively New,1594.95,0,1,0,0,0,0,174
flat,shree vardhman victoria,sector 70,1.5,7692.0,3,5,3,7.0,Relatively New,1594.95,0,1,0,0,0,2,174
flat,the lions cghs,sector 56,2.05,9534.0,4,4,3,7.0,Relatively New,2000.0,0,1,0,0,1,2,49
flat,mariners home,sector 56,2.11,8612.0,3,2,3,4.0,Relatively New,2250.0,0,0,0,0,1,2,126
flat,capital residences 360,sector 70a,1.18,8137.0,2,2,3,7.0,Relatively New,1400.0,0,0,0,1,0,0,140
flat,capital residences 360,sector 70a,1.15,11500.0,2,2,3,4.0,Relatively New,1400.0,0,0,0,1,0,0,132
flat,capital residences 360,sector 70a,1.66,8400.0,3,3,3+,8.0,Relatively New,1900.0,0,1,0,0,0,0,132
flat,capital residences 360,sector 70a,1.68,8502.0,3,3,3+,5.0,Relatively New,1900.0,0,1,0,0,0,0,141
flat,sobha city,sector 108,3.95,16858.0,3,4,2,15.0,Relatively New,1969.0500000000002,0,1,0,0,0,0,49
flat,emaar digihomes,sector 62,2.1,13925.0,2,2,3,12.0,Relatively New,1500.0,0,0,0,0,1,2,49
flat,capital residences 360,sector 70a,1.64,8299.0,3,3,3+,4.0,Relatively New,1950.0,0,1,0,0,0,0,144
flat,capital residences 360,sector 70a,1.69,8552.0,3,3,3+,8.0,Relatively New,1900.0,0,1,0,0,0,0,165
flat,m3m golfestate,sector 65,6.15,18287.0,3,3,3,23.0,Moderately Old,3069.15,1,1,0,0,0,2,60
flat,m3m golfestate,sector 65,6.1,18138.0,3,3,3,19.0,Moderately Old,3069.15,1,1,0,0,0,2,174
flat,dlf the primus,sector 82a,1.59,10338.0,3,3,3+,5.0,Relatively New,1681.5500000000002,0,0,0,0,1,1,167
flat,emaar mgf palm hills,sector 77,1.08,5400.0,3,4,3+,5.0,Relatively New,2200.0,1,1,0,0,1,2,167
flat,emaar mgf palm hills,sector 77,1.09,5382.0,3,4,3+,5.0,Relatively New,2227.5,0,1,0,0,1,2,167
flat,aipl club residences,sector 70a,0.85,9139.0,2,2,2,5.0,Relatively New,1023.0000000000001,0,0,0,0,0,2,45
flat,sobha city,sector 108,3.95,16858.0,3,5,2,15.0,Relatively New,1969.0725000000002,0,1,0,0,0,0,118
flat,sobha city,sector 108,2.5,14611.0,3,3,2,19.0,Relatively New,1480.0,0,0,0,0,0,0,166
flat,the lions cghs,sector 56,2.05,7884.0,4,4,3+,6.0,Relatively New,2500.0,0,0,0,0,1,2,101
flat,meditech apartment,sector 56,2.45,8166.0,4,4,3+,1.0,Relatively New,2900.0,0,0,0,0,1,2,118
flat,kiran residency,sector 56,1.5,7500.0,3,3,3+,4.0,Relatively New,1900.0,0,1,0,0,0,2,126
flat,shree kirpalu gi sector 52,sector 52,1.45,7631.0,3,3,3+,7.0,Relatively New,1800.0,0,0,0,0,1,2,108
flat,ss the leaf,sector 85,1.2,7317.0,2,2,3,6.0,Relatively New,1300.0,0,0,0,0,0,2,174
flat,emaar mgf emerald floors premier,sector 65,2.4,14545.0,3,3,3,3.0,Relatively New,1600.0,1,1,0,0,0,2,49
flat,dlf the ultima,sector 81,2.5,11726.0,3,3,2,20.0,Relatively New,1700.0,0,1,0,0,0,1,174
flat,emaar palm gardens,sector 83,1.55,9011.0,3,3,3,4.0,Relatively New,1400.0,0,1,0,0,0,2,174
flat,emaar palm gardens,sector 83,1.76,9263.0,3,3,3,6.0,Relatively New,1500.0,0,1,0,0,0,2,165
flat,emaar palm gardens,sector 83,1.76,9263.0,3,3,3,5.0,Relatively New,1600.0,0,1,0,0,0,2,174
flat,godrej frontier,sector 80,1.4,6189.0,3,4,2,10.0,Moderately Old,1854.0,0,0,1,1,0,0,111
flat,godrej frontier,sector 80,1.1,5705.0,3,3,3,8.0,Moderately Old,1580.0,0,1,0,0,0,0,111
flat,dlf the ultima,sector 81,2.45,11491.0,3,3,2,9.0,Relatively New,1800.0,0,1,0,0,0,2,174
flat,ireo the grand arch,sector 58,3.8,17560.0,3,4,1,19.0,Moderately Old,1700.0,0,1,0,0,0,2,167
flat,dlf park place,sector 54,5.75,24688.0,3,4,3,12.0,Relatively New,2329.1,0,1,0,0,0,1,174
flat,dlf the belaire,sector 54,10.0,24557.0,4,5,3+,17.0,Moderately Old,3000.0,0,1,0,0,0,1,167
flat,suncity platinum towers,sector 28,6.2,23091.0,3,4,3+,21.0,Relatively New,2000.0,0,1,0,0,0,2,160
flat,emaar palm gardens,sector 83,1.75,9210.0,3,3,3,6.0,Relatively New,1600.0,0,1,0,0,0,2,150
flat,dlf the ultima,sector 81,2.4,11257.0,3,3,2,10.0,Relatively New,1800.0,0,1,0,0,0,1,174
flat,emaar palm gardens,sector 83,1.75,9210.0,3,3,3,6.0,Relatively New,1600.0,0,1,0,0,0,2,174
flat,godrej frontier,sector 80,1.4,6189.0,3,4,2,6.0,Moderately Old,1922.0,0,1,0,1,0,0,111
flat,ramsons kshitij,sector 95,0.17,544.0,1,1,1,12.0,Relatively New,2890.8,0,0,0,0,0,0,56
flat,rof ananda,sector 95,0.2,5463.0,1,1,1,10.0,Relatively New,329.4722151,0,0,0,0,0,0,82
flat,chd avenue,sector 71,1.2,7407.0,3,3,3,4.0,Relatively New,1782.0000000000002,0,0,0,0,1,2,49
flat,shapoorji pallonji joyville gurugram,sector 102,1.26,10370.0,2,2,3,7.0,Relatively New,1336.5,0,0,0,0,0,2,49
flat,indiabulls centrum park,sector 103,1.34,7486.0,3,3,3+,13.0,Relatively New,1592.0,1,0,0,0,0,0,93
flat,ats triumph,sector 104,2.5,7936.0,4,4,3+,14.0,Relatively New,3465.0000000000005,0,1,0,0,0,0,21
flat,puri diplomatic greens,sector 111,3.7,12542.0,4,5,3+,12.0,Relatively New,2650.0,0,1,0,0,0,2,158
flat,hsiidc sidco shivalik apartments,manesar,0.6,4000.0,3,2,2,5.0,Moderately Old,1309.65,0,0,0,0,0,0,80
flat,alpha corp gurgaonone,sector 84,2.2,6406.0,4,4,3+,15.0,Relatively New,3777.4,0,1,0,0,0,0,97
flat,dlf the belaire,sector 54,7.0,23333.0,4,6,3+,12.0,Moderately Old,3300.0000000000005,0,1,1,1,0,2,108
flat,ats triumph,sector 104,2.6,8253.0,4,4,3+,12.0,Relatively New,3465.0000000000005,0,1,0,0,0,0,118
flat,mahindra luminare,sector 59,5.8,19173.0,3,4,3,16.0,Relatively New,2722.5,0,1,0,0,0,2,49
flat,shree vardhman victoria,sector 70,1.8,9230.0,3,3,3+,10.0,Relatively New,2145.0,0,0,0,0,1,2,49
flat,m3m skywalk,sector 74,1.4,9831.0,2,2,2,17.0,Relatively New,1566.4,0,0,0,0,0,2,167
flat,ss the leaf,sector 85,2.05,7290.0,4,4,3+,4.0,Relatively New,2500.0,0,1,0,0,0,2,49
flat,ss the leaf,sector 85,1.17,6720.0,2,3,3,10.0,Relatively New,1550.0,0,0,0,0,1,0,49
flat,dlf the skycourt,sector 86,1.58,8190.0,3,3,1,16.0,Relatively New,1750.0,0,0,0,1,0,2,152
flat,dlf regal gardens,sector 90,1.25,8116.0,3,3,3,8.0,Relatively New,1640.0,0,0,0,1,0,0,158
flat,rof ananda,sector 95,0.37,5744.0,3,2,1,6.0,Relatively New,579.7005984,0,0,0,1,0,2,72
flat,rof ananda,sector 95,0.38,5899.0,3,2,1,2.0,Relatively New,579.7005984,0,0,0,1,0,2,66
flat,rof ananda,sector 95,0.32,5827.0,2,2,1,9.0,Relatively New,494.2567602,0,0,0,1,0,2,71
flat,rof ananda,sector 95,0.32,5736.0,2,2,1,10.0,Relatively New,494.2567602,0,0,0,1,0,2,50
flat,rof ananda,sector 95,0.2,5463.0,1,1,1,9.0,Relatively New,329.4722151,0,0,0,1,0,0,52
flat,rof ananda,sector 95,0.2,5599.0,1,1,1,2.0,Relatively New,329.4722151,0,0,0,1,0,0,53
flat,mapsko royale ville,sector 82,1.22,7176.0,3,5,3+,10.0,Relatively New,2000.0,0,1,0,1,0,2,76
flat,spaze privy at,sector 84,1.35,9642.0,3,3,3,7.0,Relatively New,1750.0,0,0,0,1,0,0,90
flat,signature andour heights,sector 71,0.55,8607.0,2,2,1,7.0,Relatively New,600.0,0,0,0,0,0,2,24
flat,sare homes,sector 92,1.12,5358.0,4,4,2,12.0,Relatively New,1881.0,0,1,0,0,0,0,85
flat,sare homes,sector 92,1.1,5347.0,4,4,3,4.0,Relatively New,1851.3,0,1,0,0,0,0,108
flat,sare homes,sector 92,0.68,5238.0,3,3,2,11.0,Relatively New,1168.2,0,0,0,1,0,0,100
flat,sare homes,sector 92,1.19,5219.0,4,3,3,14.0,Relatively New,2052.0,0,1,0,0,0,0,100
flat,suncity avenue,sector 102,0.47,8928.0,2,2,1,5.0,Relatively New,587.0,0,0,1,0,0,0,142
flat,ats kocoon,sector 109,2.95,10350.0,4,4,3+,7.0,Relatively New,3150.0,0,1,1,0,0,2,158
flat,bestech park view residency,sector 2,0.98,6261.0,2,2,3,14.0,Moderately Old,1721.5000000000002,1,0,0,0,0,0,92
flat,bestech park view residency,sector 2,1.55,8072.0,3,4,3+,10.0,Moderately Old,2112.0,0,1,0,0,0,0,100
flat,bestech park view residency,sector 2,1.01,7137.0,2,2,3,0.0,Moderately Old,1556.5000000000002,0,0,0,0,0,0,92
flat,bestech park view residency,sector 2,1.51,7890.0,3,4,3+,8.0,Moderately Old,2112.0,0,1,0,0,0,0,92
flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,8.0,Moderately Old,1958.0000000000002,0,0,0,0,0,0,92
flat,bestech park view residency,sector 2,1.59,8281.0,3,4,3+,11.0,Moderately Old,2112.0,0,1,0,0,0,0,100
flat,bestech park view residency,sector 2,0.56,8632.0,1,2,2,7.0,Moderately Old,585.9,0,0,0,0,0,0,92
flat,conscient heritage max,sector 102,2.0,9306.0,3,4,3+,13.0,Relatively New,1900.0,1,1,0,0,0,2,174
flat,emaar gurgaon greens,sector 102,1.35,10800.0,3,4,3+,9.0,Relatively New,1400.0,0,1,0,1,0,2,174
flat,bptp amstoria,sector 102,1.9,8444.0,3,3,3+,1.0,Relatively New,2500.0,0,1,0,0,0,0,174
flat,conscient heritage max,sector 102,1.7,11333.0,3,4,3+,8.0,Relatively New,1700.0,0,1,0,1,0,2,174
flat,paras dews,sector 106,1.15,7419.0,3,3,3,11.0,Relatively New,1650.0,0,1,0,1,0,2,174
flat,ss the coralwood,sector 84,1.1,5820.0,3,3,3+,12.0,Moderately Old,2079.0,0,0,0,0,0,2,104
flat,emaar gurgaon greens,sector 102,1.3,7878.0,3,3,3,4.0,Relatively New,1367.661,0,1,0,0,0,2,125
flat,ireo the grand arch,sector 58,4.85,16934.0,4,5,3,23.0,Relatively New,2577.6,1,1,0,1,1,2,49
flat,ireo the grand arch,sector 58,2.2,16000.0,2,2,1,5.0,Relatively New,1237.5,0,0,0,1,0,2,49
flat,experion the heartsong,sector 108,1.25,9259.0,3,3,3,1.0,Relatively New,1500.0,0,1,0,1,0,0,174
flat,experion the heartsong,sector 108,1.55,7738.0,3,3,3+,7.0,Relatively New,1750.0,0,1,0,1,0,2,174
flat,shapoorji pallonji joyville gurugram,sector 102,1.9,10259.0,3,3,3+,15.0,Relatively New,1700.0,0,0,0,1,0,0,174
flat,bestech park view sanskruti,sector 92,1.6,8020.0,3,4,3+,10.0,Relatively New,1615.0,0,1,0,0,1,2,174
flat,emaar mgf the palm drive,sector 66,3.0,14285.0,4,5,3+,10.0,Relatively New,2310.0,0,1,0,0,0,2,49
flat,ireo the grand arch,sector 58,2.2,16000.0,2,2,2,6.0,Relatively New,1512.5000000000002,0,0,0,0,0,0,42
flat,experion windchants,sector 112,5.2,10726.0,4,6,3+,15.0,Relatively New,3655.35,0,1,0,1,0,2,174
flat,dlf regency park,sector 28,2.35,13224.0,3,4,3,8.0,Relatively New,1700.0,0,1,0,0,0,2,109
flat,emaar mgf emerald floors premier,sector 65,2.77,14025.0,4,4,3+,3.0,Relatively New,1777.5,1,1,0,0,0,1,174
flat,emaar mgf emerald floors premier,sector 65,2.7,16363.0,3,3,3,5.0,Relatively New,1485.0,0,1,1,0,0,2,108
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,3,3.0,Relatively New,1485.0,1,1,0,0,0,2,124
flat,emaar mgf emerald floors premier,sector 65,2.79,14126.0,4,4,3+,2.0,Relatively New,1777.5,1,1,0,0,0,1,174
flat,emaar mgf emerald floors premier,sector 65,2.3,13939.0,3,4,3,3.0,Relatively New,1485.0,1,1,1,1,0,1,174
flat,the lions cghs,sector 56,2.1,8750.0,3,4,3+,8.0,Relatively New,2200.0,0,0,0,0,1,2,166
flat,rail vihar cghs,sector 56,1.35,10384.0,3,2,2,1.0,Relatively New,1275.0,0,0,0,0,1,0,159
flat,puri emerald bay,sector 104,2.23,9911.0,3,4,3+,10.0,Relatively New,2360.0,0,1,0,0,0,2,159
flat,experion the heartsong,sector 108,2.08,9904.0,4,4,3+,3.0,Relatively New,2631.0,0,1,0,0,0,0,126
flat,experion the heartsong,sector 108,1.3,8344.0,3,3,3+,7.0,Relatively New,1668.0,1,0,0,0,0,0,150
flat,suncity avenue,sector 102,0.48,9022.0,2,2,1,5.0,Relatively New,587.0,0,0,1,0,0,0,159
flat,sobha city,sector 108,2.33,14463.0,3,3,3,17.0,Relatively New,1711.0,0,0,1,0,0,2,159
flat,parsvnath green ville,sector 48,1.75,7201.0,3,3,3,7.0,Moderately Old,2200.0,0,1,0,0,0,2,109
flat,parsvnath green ville,sector 48,1.6,8376.0,3,3,3,13.0,Moderately Old,1700.0,0,0,0,0,1,2,119
flat,parsvnath green ville,sector 48,1.5,8787.0,3,3,3,1.0,Moderately Old,1600.0,0,0,0,0,0,2,128
flat,orchid petals,sector 49,1.9,10526.0,3,3,3,2.0,Moderately Old,1600.0,0,0,0,0,1,2,49
flat,ireo skyon,sector 60,3.7,13214.0,4,5,3,10.0,Relatively New,3080.0000000000005,0,1,0,0,0,2,165
flat,ireo skyon,sector 60,3.75,13392.0,4,5,3,15.0,Relatively New,3080.0000000000005,0,1,0,0,0,0,167
flat,m3m merlin,sector 67,3.4,14418.0,3,4,3,15.0,Relatively New,2151.9,0,1,0,0,0,2,110
flat,ats kocoon,sector 109,2.2,10023.0,3,4,3,8.0,Relatively New,1860.0,0,1,0,0,0,0,156
flat,vatika gurgaon,sector 83,0.83,6666.0,2,2,2,12.0,Relatively New,1154.0,0,0,0,1,0,0,165
flat,emaar gurgaon greens,sector 102,1.45,8787.0,3,3,3,7.0,Relatively New,1815.0000000000002,0,1,0,0,0,0,159
flat,shapoorji pallonji joyville gurugram,sector 102,1.77,9195.0,3,3,3,1.0,Relatively New,2009.7000000000003,0,0,0,0,0,0,151
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,16454.0,2,2,2,10.0,Relatively New,768.5205000000001,0,0,0,0,0,0,151
flat,adani m2k oyster grande,sector 102,2.35,8468.0,3,3,3,14.0,Relatively New,2857.8,1,1,0,0,0,2,165
flat,adani m2k oyster grande,sector 102,1.9,9105.0,3,4,3,8.0,Relatively New,2077.9,0,1,0,0,0,0,165
flat,pyramid urban homes 2,sector 86,0.43,8582.0,2,2,1,6.0,Relatively New,450.90000000000003,1,0,0,0,0,0,92
flat,shree vardhman victoria,sector 70,1.62,8307.0,3,5,3,9.0,Relatively New,1594.95,0,1,0,0,0,0,43
flat,ss the leaf,sector 85,1.93,8075.0,3,4,3,7.0,Relatively New,2400.0,0,1,0,0,0,0,174
flat,ss the leaf,sector 85,1.99,8659.0,3,4,3+,17.0,Relatively New,2398.0,0,1,0,0,0,2,174
flat,shree vardhman victoria,sector 70,1.23,9111.0,2,2,3,1.0,Relatively New,1485.0000000000002,1,0,0,0,0,0,43
flat,shree vardhman victoria,sector 70,1.63,8358.0,3,5,3,12.0,Relatively New,1594.95,0,1,0,0,0,0,43
flat,shree vardhman victoria,sector 70,1.64,8384.0,3,5,3,3.0,Relatively New,1594.95,0,1,0,0,0,0,51
flat,shree vardhman victoria,sector 70,1.25,9259.0,2,2,3,3.0,Relatively New,1485.0000000000002,1,0,0,0,0,0,43
flat,sbtl caladium,sector 109,1.9,6219.0,4,4,3,8.0,Relatively New,3360.5000000000005,0,1,0,0,0,0,151
flat,sbtl caladium,sector 109,1.2,6382.0,3,2,2,8.0,Relatively New,2068.0,0,0,0,0,0,0,151
flat,sbtl caladium,sector 109,1.63,6404.0,3,3,2,8.0,Relatively New,2799.5,0,1,0,0,0,0,159
flat,dlf regal gardens,sector 90,1.23,7052.0,3,3,2,19.0,Relatively New,1918.4,0,0,0,0,1,0,6
flat,pyramid urban homes 2,sector 86,0.43,8582.0,2,2,1,6.0,Relatively New,450.90000000000003,0,0,0,0,1,0,72
flat,ss the leaf,sector 85,1.07,6524.0,2,2,3,21.0,Relatively New,1804.0000000000002,0,0,0,1,0,0,67
flat,orris aster court premier,sector 85,1.73,6757.0,4,5,3+,8.0,Relatively New,2017.0,0,1,0,0,0,0,16
flat,orris aster court premier,sector 85,1.45,6839.0,3,4,2,3.0,Relatively New,1616.0,0,1,0,0,0,0,16
